gender,age,zip,category,amt
0,24,41812,9,208.01
1,34,33040,6,4.1
1,44,55403,2,63.23
1,26,36111,12,7.19
1,65,4047,10,87.71
0,34,37663,1,27.94
0,85,97014,12,14.03
0,67,94971,2,67.75
1,29,22311,1,64.08
0,69,17327,7,60.2
1,26,49440,6,34.99
0,21,19947,8,868.29
1,17,53228,2,41.36
0,27,24986,6,253.33
0,27,14120,12,301.84
0,16,66618,11,919.36
1,65,14707,7,43.11
1,34,76248,10,22.79
0,28,29081,13,4.0
1,93,93529,11,52.37
0,68,43723,10,22.0
0,49,57374,12,5.65
0,50,36758,1,36.04
0,40,82227,5,11.9
0,39,69165,10,139.24
0,67,72047,7,70.87
1,33,3601,9,7.73
1,45,15557,4,74.79
0,72,15829,9,4.51
0,58,62023,7,16.75
0,49,64686,5,19.57
1,66,49632,12,6.41
1,20,55606,2,66.31
1,75,28423,10,16.25
1,42,35776,7,6.83
1,26,49440,1,82.02
1,34,33040,9,56.21
0,42,66018,6,148.99
0,45,76578,12,7.5
0,71,29061,11,9.56
0,50,74131,7,70.3
1,57,13484,6,42.38
1,37,38922,1,27.44
1,44,55403,8,845.48
0,64,16839,12,3.17
1,41,57756,0,62.24
1,43,37132,1,5.58
0,47,37040,3,90.46
1,25,4953,11,985.55
1,72,66070,12,7.74
0,87,27249,6,93.38
0,69,73754,1,74.47
0,25,77327,4,94.46
1,30,31630,1,55.54
1,48,20634,9,8.99
0,50,76665,11,4.33
1,34,19456,8,85.58
1,21,77566,5,25.36
0,64,16839,12,2.72
0,75,15449,12,4.79
0,67,17058,4,134.89
0,28,72042,12,2.16
0,76,61530,6,49.49
0,87,34112,10,10.34
0,50,91321,11,4.62
1,31,84532,11,2.63
0,64,44483,6,64.15
0,33,32725,5,25.78
0,81,81642,2,88.22
1,77,45860,4,98.91
0,37,29819,7,34.35
1,63,73719,6,5.25
0,16,66618,12,726.27
0,24,45150,11,3.29
0,68,12910,10,33.11
0,53,44902,4,114.17
0,37,98238,10,43.9
1,30,20017,0,20.07
1,30,54441,9,24.93
1,57,87540,4,145.26
0,60,18917,13,2.78
1,36,63010,0,11.57
1,59,14711,4,136.97
0,22,11217,2,49.79
1,21,72165,8,71.33
1,27,82501,12,4.88
1,54,88325,10,58.28
0,44,33470,11,32.82
0,35,33872,4,220.27
1,54,49613,5,15.01
1,19,51003,5,181.55
0,90,75661,7,15.71
1,48,16314,6,218.45
0,40,18433,7,18.84
0,48,29939,9,8.77
0,35,73669,6,69.87
0,44,56117,8,91.33
1,44,33956,2,92.14
1,42,45808,4,91.93
0,48,82221,4,76.98
1,43,37132,11,6.34
1,57,2180,12,852.69
0,45,20687,2,49.06
1,51,80736,4,317.33
1,89,12410,2,75.87
1,43,12455,0,73.67
1,75,53186,12,3.53
0,29,76050,8,1.3
0,17,43136,13,1.62
0,57,2630,11,991.42
0,53,46143,6,28.59
1,45,49621,1,1.93
1,86,39825,5,9.26
0,29,76050,7,157.86
0,59,27807,2,8.14
0,31,32323,5,1.64
1,52,21913,8,31.54
1,26,46765,8,817.94
1,84,11419,0,13.81
0,48,29939,0,59.04
0,27,37932,11,49.85
0,37,98238,12,222.84
1,24,17051,4,65.54
0,50,75092,6,45.17
1,42,45808,4,89.6
1,31,51632,4,61.8
0,57,97403,10,8.32
1,64,52768,8,139.73
1,40,57641,0,78.72
1,51,24927,4,142.74
0,85,97014,11,8.98
0,25,55080,11,1.56
1,62,92128,11,8.58
0,31,32323,3,27.42
0,50,73564,4,93.81
1,43,80436,2,9.36
1,25,99747,11,1136.04
1,62,96037,2,79.62
0,48,61454,2,57.48
1,35,23303,0,76.9
0,70,15432,2,63.96
1,59,14711,2,46.51
1,44,36853,4,290.67
0,22,42171,0,13.36
0,69,73754,0,589.97
1,51,44857,2,74.95
1,21,13752,4,53.34
1,32,35022,0,58.01
0,44,70808,9,3.58
0,44,56546,9,67.98
1,49,35747,1,138.89
1,28,28314,9,174.86
1,41,48088,7,103.43
0,34,31605,7,64.75
0,49,36749,3,44.21
1,28,7005,10,2.91
1,31,49826,5,77.33
0,21,88355,8,90.26
1,30,10463,3,76.57
0,49,22810,4,116.49
1,80,74633,2,72.98
0,88,20776,2,55.4
1,47,29436,4,301.55
1,48,16314,13,3.53
1,65,14707,6,32.11
1,72,66070,6,26.24
1,60,52572,11,1193.21
0,26,15377,8,83.54
1,66,3220,0,108.03
0,36,23937,6,34.73
0,51,79759,2,66.79
0,16,66618,1,1.23
1,39,17088,12,148.27
0,36,23937,2,49.47
0,23,54487,10,3.01
0,30,12419,2,45.6
1,45,20895,3,49.76
0,67,16048,5,25.78
1,60,52572,4,139.47
1,34,95629,0,68.1
0,17,60958,1,1.86
0,49,22810,10,34.36
1,54,49613,5,1.07
1,73,3774,9,5.21
1,83,72524,7,22.95
1,30,53120,12,749.84
0,44,26041,6,69.86
1,62,96037,0,58.36
1,79,48636,4,308.87
1,75,43985,6,48.9
1,64,52768,4,121.63
1,36,60072,9,33.52
0,57,49879,11,966.42
0,54,78113,11,831.68
0,23,16114,0,59.36
1,34,32780,0,17.08
0,42,45622,7,103.18
0,36,39073,2,55.34
1,40,1844,8,7.35
1,63,73719,10,31.81
1,70,22015,6,85.78
1,51,77971,12,8.29
1,45,82514,10,75.69
0,50,36758,1,1.51
0,58,35901,5,39.42
0,51,4226,10,27.66
1,57,59542,11,7.81
0,48,15920,0,28.48
0,36,19149,4,191.18
0,72,15829,4,315.05
1,24,29455,0,1.99
0,60,29032,9,68.31
0,36,23937,11,9.23
1,93,68641,6,26.65
0,81,24070,6,167.88
0,55,56592,5,8.6
0,71,64726,2,74.68
0,63,36009,1,81.15
0,23,30009,5,87.77
0,81,81642,4,299.41
0,49,19154,0,21.91
0,40,18433,10,19.17
0,62,4680,7,17.9
1,66,35651,10,27.74
1,35,60091,7,37.13
1,34,95629,9,31.53
0,90,41254,4,113.34
1,28,33873,9,477.95
1,59,11413,1,43.92
1,44,55403,0,44.0
1,35,60091,5,46.4
1,44,35049,1,67.67
0,29,76050,4,198.4
0,46,5733,4,174.63
1,34,19456,7,49.91
1,69,68463,11,9.29
0,84,25832,9,176.47
0,60,67556,4,319.73
1,59,11413,2,49.76
0,36,62926,11,958.97
1,36,1843,11,1099.98
0,38,79539,6,5.51
1,58,93552,5,6.62
0,37,29819,0,20.74
0,54,78113,11,7.24
0,38,79539,12,4.44
0,36,73027,7,16.83
0,70,70732,12,7.64
0,29,76050,10,3.79
1,59,14711,4,157.93
0,40,53129,10,17.49
0,71,68950,9,29.71
0,51,35903,7,15.24
1,55,96135,7,138.82
1,28,7747,5,21.27
1,66,49632,0,524.86
1,63,73719,6,31.37
0,47,98233,11,3.33
1,32,35022,3,93.5
1,61,46366,10,6.91
1,66,49632,6,45.53
1,64,32935,6,29.85
0,28,67851,3,38.06
0,67,94971,7,35.85
0,45,20687,3,55.11
1,53,29209,13,3.47
0,69,88256,5,36.63
0,36,19007,10,41.78
0,88,42731,1,131.69
0,54,31305,9,6.23
0,23,5461,6,100.93
1,53,53926,10,4.84
1,23,12534,0,29.2
1,34,56379,5,11.99
1,68,14425,8,93.55
1,37,40914,7,43.65
0,46,29911,12,1.51
1,54,47869,7,112.25
1,36,1843,1,2.74
0,29,80951,4,189.36
1,39,17088,5,78.14
0,31,58569,2,52.53
1,42,15077,6,89.73
0,39,99323,2,51.83
0,58,14537,13,7.36
1,47,29436,7,120.06
0,49,36749,2,66.81
1,40,21619,6,34.51
1,55,48436,2,6.78
0,22,11217,11,8.24
0,49,59448,2,50.65
0,44,56546,2,48.49
1,33,39439,11,1.06
0,59,76951,2,33.92
0,36,39073,1,80.89
0,61,44265,2,48.8
1,80,74633,6,6.55
0,54,87116,11,4.07
0,61,39769,7,14.13
0,46,5733,5,27.15
0,41,33760,9,7.75
1,78,75210,8,3.14
0,40,82227,2,52.2
0,37,82901,6,64.24
1,42,39113,6,85.78
1,46,59714,3,76.3
1,74,48206,6,56.71
0,23,30009,11,3.79
1,55,71960,6,33.12
1,60,42211,3,103.15
1,45,20895,11,2.77
0,42,87117,1,8.49
0,49,36617,5,4.7
1,59,6444,8,6.32
0,50,74131,10,43.77
0,23,16114,0,40.93
0,44,72476,12,659.61
0,17,60958,1,4.45
0,44,70808,10,106.6
1,24,29455,3,62.04
0,65,50312,11,2.14
1,59,62424,2,55.5
1,31,51632,6,16.71
1,58,67584,6,62.06
0,67,16048,7,34.19
1,34,55046,6,20.86
1,26,49440,1,12.44
1,67,76240,12,9.71
0,30,47451,10,1.76
0,32,44233,4,187.28
0,46,5733,13,8.5
1,31,15480,3,51.81
1,54,59632,4,154.77
1,46,66616,6,40.58
0,51,57426,8,265.98
1,61,89084,11,94.31
0,60,90403,7,109.09
1,57,50421,2,60.37
0,45,62856,6,48.22
1,56,7640,0,41.03
1,34,33040,4,293.05
1,35,67232,10,15.67
0,38,14037,4,112.97
0,30,47451,2,67.05
0,36,94558,5,57.24
1,59,43903,12,3.12
1,27,97910,8,779.62
0,60,39653,11,9.13
0,39,97034,12,12.77
0,49,26339,6,4.02
0,44,33470,5,63.13
1,26,15923,6,89.46
0,36,77007,7,62.49
0,49,22810,2,62.46
0,85,20882,4,318.65
0,16,66618,4,104.91
0,43,76626,5,14.96
0,62,25049,4,306.59
1,39,47515,1,57.06
0,37,98238,7,30.99
1,61,1330,10,49.53
1,55,12466,2,24.88
1,46,1545,9,2.59
0,26,97377,9,4.25
0,46,80120,6,85.96
1,35,60091,1,19.33
0,23,54487,7,27.03
0,67,97753,7,19.48
0,92,36507,4,74.28
0,57,49879,9,6.03
0,27,7439,8,136.11
1,26,59871,9,236.85
0,57,2630,2,62.42
1,54,7022,12,7.56
0,85,20882,4,125.41
0,35,20036,13,3.47
0,32,44233,11,15.94
0,46,53801,4,369.96
0,61,61830,2,47.33
0,53,74130,7,150.43
1,27,97910,0,62.82
0,91,58531,11,5.48
0,80,45342,6,58.29
0,25,77327,6,130.64
1,39,66020,5,72.35
0,51,92637,12,513.69
0,34,35554,6,138.94
1,49,70531,0,92.26
1,69,68463,4,312.44
0,30,47451,2,62.41
0,69,70003,6,64.51
0,81,23666,12,957.29
0,26,49628,11,8.68
1,45,49621,2,80.91
0,45,20687,6,75.28
0,86,68881,13,502.5
0,69,40202,1,54.89
0,26,49628,12,7.59
0,66,38740,11,3.68
1,24,4287,13,7.43
1,33,3601,9,35.19
0,31,60913,13,8.8
0,50,36758,7,117.56
1,39,66020,4,302.12
1,17,53228,1,123.6
0,58,10970,4,76.26
1,55,99746,9,2.42
1,59,16239,5,33.66
1,73,3753,6,204.57
0,16,66618,1,360.97
1,93,93529,2,50.02
1,23,12534,12,5.93
1,45,49621,12,9.46
0,75,25106,5,34.97
1,30,67529,4,90.43
1,45,34668,5,7.87
1,79,29860,10,44.43
1,46,64659,9,29.27
0,92,36507,10,5.11
0,31,32323,0,57.93
0,38,79539,13,2.5
0,74,39840,6,53.45
0,65,76678,12,4.16
0,74,39840,9,60.31
1,34,56379,6,113.63
1,32,35022,9,2.4
0,80,45342,0,133.61
1,56,8323,0,19.51
0,69,73754,4,107.12
0,67,94971,2,23.84
1,47,94619,2,88.71
1,48,93627,12,125.31
0,66,38740,3,52.13
0,46,29911,2,53.35
0,57,2630,5,72.62
0,28,64058,3,66.57
1,20,63021,2,39.59
0,48,92585,7,2.13
0,22,46346,4,303.77
1,33,3601,5,73.98
1,20,45638,6,82.81
1,67,28117,6,49.78
1,68,3858,4,79.72
0,44,56546,4,66.16
1,59,84735,10,58.07
0,38,44412,11,5.82
0,55,92882,6,57.22
1,28,7005,1,105.28
1,61,74555,11,43.83
0,32,44233,12,9.33
0,29,80951,7,153.45
0,46,29911,12,3.53
1,35,67232,5,25.93
0,42,45622,4,70.73
0,44,70808,11,15.33
0,70,15432,7,57.37
0,23,5461,8,1.21
1,26,36111,4,308.55
1,45,20895,10,5.38
1,46,22968,10,2.36
0,65,50312,11,268.87
1,35,1535,7,175.27
1,62,94569,2,76.46
0,42,33811,12,272.1
0,40,26292,2,57.42
1,34,32780,10,5.8
1,55,35764,8,463.52
1,31,57439,4,103.13
1,46,64659,2,67.68
0,48,68638,12,8.93
1,66,49632,9,8.28
1,47,90650,4,85.73
0,48,68638,7,40.31
0,29,76050,4,248.9
1,54,95842,1,133.62
0,36,64874,12,1.37
1,30,10463,8,9.9
1,67,28117,8,24.58
1,80,63353,4,113.89
0,55,75934,8,4.81
0,71,29061,12,4.93
0,63,10162,9,2.27
1,55,83643,11,360.12
1,55,63453,0,19.69
0,44,75452,3,58.7
1,33,39439,5,67.56
0,46,60963,8,9.78
1,25,40077,10,3.3
0,28,71291,10,30.24
0,82,43160,12,3.05
1,29,45801,8,773.21
0,23,16114,5,39.22
0,44,12986,10,11.84
1,95,41836,6,11.54
0,53,46143,10,80.6
0,30,12419,11,6.2
1,59,43903,9,50.28
0,23,30009,12,2.22
0,65,76678,3,36.87
1,48,93627,12,127.46
0,37,82901,13,8.0
1,65,16037,10,5.63
0,50,75092,8,66.43
0,44,75452,8,270.03
0,37,29819,2,72.43
1,62,35803,10,137.26
1,78,75210,8,104.63
1,58,31561,4,332.01
1,36,53924,3,50.04
0,51,92637,12,696.77
0,64,98105,11,901.8
1,73,3774,0,18.73
1,56,7640,10,41.91
1,23,15686,1,6.2
0,80,68932,6,41.68
1,38,43076,3,81.52
0,24,51006,10,248.11
1,67,51453,11,6.13
1,37,38922,10,1.43
0,38,28405,11,7.43
0,50,83646,3,50.25
1,39,31567,12,137.79
0,50,36758,2,10.81
0,42,33510,0,89.54
0,59,87543,5,102.59
0,71,3452,9,4.4
1,46,31042,7,44.83
0,49,59448,0,9.09
0,49,36617,13,10.2
1,63,39665,5,36.06
1,66,47434,7,36.06
1,48,82711,4,100.86
1,23,79252,0,175.47
0,45,46254,7,48.95
0,35,72583,1,61.79
1,28,73034,11,7.35
1,64,86018,0,52.41
0,34,66941,5,8.88
1,43,80436,3,49.44
1,66,46702,2,61.11
0,44,12986,5,18.69
1,18,62668,0,114.0
1,79,29860,11,1036.43
1,52,11957,6,37.24
0,34,75490,4,91.07
1,35,24433,2,66.21
1,68,3858,0,18.68
1,88,4074,4,78.16
1,70,70466,12,270.11
1,34,24878,1,58.69
1,75,96038,7,17.5
1,48,35811,12,8.5
0,43,11978,11,316.57
0,79,53153,8,832.61
0,43,24266,0,455.12
0,36,73027,1,257.39
0,73,32442,11,1139.52
0,26,49628,1,93.98
0,61,33417,11,7.65
0,57,97403,7,114.97
1,70,22015,6,35.79
1,35,54559,9,7.72
0,32,29324,4,62.21
1,67,28117,3,109.62
0,34,97107,2,89.12
0,51,79759,9,9.64
0,49,26339,9,864.04
1,26,48706,12,3.95
0,59,76951,4,312.09
0,51,12092,8,5.86
0,87,27249,7,12.26
1,30,53120,4,87.07
1,24,17051,5,26.03
1,51,44857,7,53.46
0,47,7060,0,76.84
1,34,33040,0,10.68
0,35,73669,7,121.06
0,45,76578,7,41.56
1,30,77338,3,68.31
0,51,7980,4,133.39
1,35,23303,11,86.44
1,27,70726,0,9.12
1,32,59710,2,77.15
0,29,94015,6,272.25
0,61,39769,0,56.64
0,64,83869,10,28.31
1,46,66616,4,109.36
1,51,47032,8,4.74
0,34,17060,4,339.18
1,28,28314,2,82.57
0,65,97441,1,6.3
0,87,34953,2,9.82
0,51,4226,7,6.03
0,33,85173,13,1.31
0,50,83646,9,176.32
0,50,11710,6,49.2
0,48,68638,12,8.21
0,54,40170,4,330.24
0,26,15377,6,61.3
0,24,29438,7,101.19
0,28,67851,11,21.11
1,62,53803,6,58.37
0,23,31632,11,9.14
0,64,16839,4,135.91
0,45,4555,6,71.03
1,47,29436,6,14.87
0,54,31305,2,86.81
1,42,15727,11,85.69
0,50,10962,13,8.44
0,34,97107,6,260.45
1,53,80021,4,260.11
0,49,62067,4,96.69
1,48,20634,0,61.16
0,38,22046,2,85.88
0,40,25526,7,26.66
0,50,76665,0,131.5
1,57,59542,10,1.29
0,33,28654,12,12.06
1,35,75980,7,6.37
0,25,55080,13,7.55
0,35,20036,5,99.58
0,69,73754,2,50.04
0,32,29320,7,81.86
0,52,67545,0,91.38
1,31,89704,8,850.18
0,49,36617,8,41.87
0,48,64076,3,60.96
0,49,49895,10,8.52
0,48,50664,12,1.27
1,24,4287,11,905.88
1,54,96727,1,37.98
0,49,59448,12,132.08
0,68,64470,1,52.35
0,37,36869,0,117.05
0,17,43136,9,8.74
0,45,72011,9,21.4
0,27,7439,0,108.81
0,66,47110,0,62.62
1,39,18246,7,54.29
1,44,55403,4,91.99
1,38,43076,4,94.92
1,42,45698,9,29.54
0,48,61454,11,7.26
0,29,80951,9,26.94
0,57,71232,2,56.72
0,20,38677,4,295.36
0,59,76834,2,96.62
0,56,38079,12,949.57
1,43,80436,11,88.12
1,32,87313,2,71.0
0,63,13615,0,38.84
1,27,97910,11,1066.55
0,35,73669,2,89.48
1,47,50073,6,96.74
1,62,53803,7,23.13
0,50,91321,4,203.45
1,22,38761,12,8.47
0,48,95453,0,59.08
0,49,49895,1,41.27
0,29,76050,9,6.52
0,34,35554,0,1.69
0,65,97441,6,29.8
1,51,24927,11,758.33
1,52,62360,4,101.63
0,46,62262,10,81.47
0,32,92561,9,4.99
0,90,41254,0,62.5
0,49,57374,12,8.84
1,73,3753,11,4.59
1,26,4364,12,768.07
0,31,32323,11,8.99
1,36,75048,4,45.72
0,67,43070,4,322.87
1,35,67232,6,2.54
1,46,38039,10,72.85
0,50,51521,1,86.4
1,35,60091,0,58.58
0,72,15829,4,93.6
0,36,19007,6,19.84
0,51,92637,10,57.22
0,60,90403,12,4.7
0,64,98304,9,50.83
1,61,89084,2,69.38
0,39,69165,9,1.2
0,74,39840,4,65.29
0,67,72047,2,60.99
0,63,43330,2,56.85
1,66,47434,10,80.88
0,33,87558,4,376.59
0,33,52535,13,15.31
0,49,49895,11,9.02
1,47,17850,1,53.07
0,86,85253,2,81.3
0,39,85020,9,55.14
0,63,43330,11,7.79
0,52,67545,2,45.04
0,70,15432,4,119.21
0,72,50535,7,47.15
0,49,59448,1,42.17
0,35,20036,11,15.13
1,53,53926,9,8.2
0,34,97107,2,67.73
1,49,48174,6,9.29
1,47,94619,2,47.35
1,34,55046,2,81.36
1,65,28372,3,89.62
0,94,48043,10,23.97
0,45,76578,4,81.51
1,23,79252,2,73.78
0,54,40820,12,7.6
0,60,38315,8,1079.3
0,22,42171,9,22.51
0,27,37932,1,36.8
1,24,89512,6,94.24
0,64,98304,12,163.76
1,26,49440,0,4.14
0,22,11217,4,292.32
1,54,47869,3,43.95
0,45,72011,10,159.7
1,63,49705,1,37.25
0,85,97014,0,31.2
1,33,3601,11,1148.2
0,30,13647,2,64.87
0,55,97452,12,1.87
1,26,90250,7,33.13
0,35,33872,10,5.6
1,43,59014,4,92.55
0,71,64726,2,56.91
0,29,14816,0,90.96
1,29,45801,2,84.14
0,48,15920,12,1.24
1,54,88325,10,3.72
0,36,23937,4,82.1
0,27,13304,7,39.86
1,32,16362,6,86.46
0,67,16048,9,5.49
0,47,37040,3,75.88
1,24,17051,12,8.19
0,23,30009,2,49.85
0,72,15829,8,3.79
0,60,29032,8,783.49
1,75,89319,2,71.81
0,30,96776,4,96.62
0,46,29911,4,361.74
0,45,46254,5,24.3
1,51,48202,11,904.31
1,88,44804,11,958.66
1,30,31630,1,110.89
0,27,37932,13,3.36
0,31,58569,2,53.95
1,59,16239,4,260.56
1,89,80138,2,39.76
0,50,76665,2,70.95
0,42,63867,4,99.33
0,39,85020,12,2.26
0,23,16114,2,63.4
0,67,72047,7,41.87
1,46,4616,6,78.54
1,47,15217,12,3.08
1,22,99033,8,194.55
0,44,75452,6,30.34
1,16,43321,1,8.9
0,63,72059,4,126.83
1,46,48034,8,12.17
0,67,72047,8,1.42
0,53,62673,12,795.98
1,38,43076,12,3.9
1,31,15480,2,64.47
1,34,80005,0,26.16
0,40,25526,0,163.89
1,45,54154,11,943.49
0,50,83646,6,60.14
0,46,53801,7,70.55
1,26,4364,1,7.65
1,37,38922,10,2.31
0,60,10280,6,62.63
0,40,18433,6,37.88
1,63,39572,11,1043.58
1,45,54154,11,2.67
0,52,67545,2,53.93
0,80,68932,7,31.49
0,28,29081,12,2.59
1,26,59871,9,75.92
1,41,57756,4,307.29
0,62,4680,6,139.49
0,37,98238,11,5.34
1,58,50595,12,1026.61
0,45,20687,9,26.08
1,37,22213,10,75.18
0,60,39653,12,9.03
0,67,94971,1,39.8
1,22,38761,1,14.47
0,31,60913,9,119.08
0,47,1257,10,4.82
1,63,4210,4,97.16
0,44,92648,6,132.52
1,32,15324,4,313.13
1,59,84735,0,118.51
0,51,12092,4,144.83
1,34,32780,5,34.66
1,52,21913,4,144.48
0,48,92585,5,13.3
1,46,48034,11,6.8
1,75,16421,4,298.99
0,51,57426,10,73.95
0,48,68638,8,772.39
1,80,41101,4,296.02
1,69,79413,13,1524.28
1,66,49632,1,9.0
1,40,77417,1,68.48
0,48,64076,12,30.01
0,45,4555,7,40.69
1,39,47515,4,112.49
1,49,45331,10,41.63
0,81,24070,12,25.62
1,29,79085,4,96.8
0,70,15432,5,133.22
0,61,44265,2,71.37
1,59,54654,11,904.37
1,46,48034,7,158.45
0,49,17041,2,68.34
0,55,25442,8,852.0
0,29,76050,9,62.59
0,55,75934,1,58.2
0,73,58579,7,18.41
0,34,17060,12,3.89
1,55,63453,7,85.13
0,53,58765,2,20.89
0,33,32725,4,202.33
1,33,92101,12,2.86
1,54,95842,8,648.73
1,32,28611,2,7.03
0,32,29320,6,27.04
1,28,28314,6,60.28
0,49,62935,12,744.69
1,37,27258,4,300.28
0,81,23666,4,316.09
0,92,29170,5,35.49
0,37,98027,6,85.04
0,80,57717,8,941.94
0,49,36749,4,90.79
1,40,77417,4,94.0
1,34,55046,3,19.62
1,35,67232,2,88.19
0,33,16858,6,26.31
1,49,39211,6,44.92
1,45,73624,8,757.82
1,87,70065,13,9.76
1,54,49613,2,51.7
1,39,22719,7,47.37
0,71,68950,1,84.79
0,28,67851,5,3.01
0,38,28405,1,158.69
0,42,33510,1,6.15
1,33,3601,4,102.12
0,36,94558,2,84.13
0,29,76050,2,53.02
1,89,12410,1,28.78
0,40,53129,10,5.32
0,50,91321,8,225.34
0,33,82072,10,75.83
0,58,21658,13,7.6
0,34,17060,11,4.06
1,57,50421,12,5.83
0,44,26041,12,1.34
1,22,38761,1,33.64
1,20,63021,1,29.09
0,71,30426,4,342.37
1,47,17850,3,9.42
0,36,48438,4,210.29
1,54,48221,1,34.3
0,61,13316,6,38.64
1,31,15480,1,65.71
1,96,21090,5,10.26
1,45,34668,8,726.43
0,48,95453,7,48.59
0,58,14537,12,5.21
0,31,31046,10,18.81
0,61,33417,12,5.03
0,22,11217,2,50.43
1,23,35131,11,973.28
0,86,29661,9,18.52
1,21,72165,12,140.17
1,61,1330,7,135.63
1,37,21750,9,3.29
1,62,92128,0,31.08
1,68,75236,4,82.63
1,54,72751,1,120.49
0,42,33510,9,3.02
0,48,68638,12,1.25
1,66,47434,10,9.18
1,74,48206,13,6.63
0,48,50664,0,106.66
1,29,22311,12,8.5
1,21,72165,10,24.59
1,27,61272,13,503.18
0,21,85086,0,443.82
0,92,29170,11,1.18
1,26,46765,3,39.81
0,45,4555,7,2.51
1,28,7747,5,137.27
0,31,11796,1,51.13
0,55,75934,2,72.84
1,23,15686,0,101.87
0,37,36869,4,194.37
0,44,12986,3,54.57
1,85,45879,9,2.1
1,33,3601,4,104.56
0,24,29438,4,66.59
0,59,27807,10,6.07
0,38,77412,12,8.37
0,43,70774,12,4.38
0,63,13615,5,11.71
0,63,43330,1,13.93
0,56,76857,1,282.73
0,44,23850,2,64.02
0,46,80120,2,52.03
1,54,83120,7,7.35
0,50,73564,10,3.38
1,73,68973,6,5.11
0,56,6441,9,33.55
0,46,62262,5,42.69
1,45,20895,4,303.49
0,65,58651,1,37.63
1,63,49705,0,166.06
1,33,3601,0,85.1
1,51,20012,5,7.17
1,33,81005,11,993.66
0,28,43102,4,208.36
0,23,16114,0,74.23
0,62,67038,8,7.56
1,49,48174,3,31.27
1,44,16034,0,64.11
1,46,22968,4,68.88
1,31,42701,10,50.04
0,29,24970,13,10.23
0,64,16839,1,163.46
0,29,14816,2,59.28
0,42,45622,10,32.04
1,34,95629,7,47.4
0,41,8014,12,9.39
0,44,56546,5,22.56
0,44,72476,6,44.94
1,42,15077,0,68.03
0,50,11710,13,9.44
0,46,80120,0,264.49
0,45,4555,9,4.61
1,43,37132,7,49.92
1,80,63353,13,2.81
0,30,78584,13,1.29
1,45,82514,11,110.7
0,34,66941,9,1121.35
0,42,49854,6,248.95
0,54,96103,4,118.6
0,24,41812,1,1.18
1,47,45051,4,90.66
0,28,29081,9,824.92
0,61,44265,5,31.76
0,31,60913,7,18.45
1,24,89512,7,2.71
0,94,1612,4,300.46
1,46,22968,11,9.18
1,47,50073,7,48.31
1,26,49440,3,45.67
1,45,20895,13,1.53
0,82,43160,1,61.68
0,34,35554,5,21.03
0,28,72042,0,84.1
0,29,14816,13,6.22
0,36,39073,6,21.28
0,42,33811,11,56.97
1,26,48706,9,552.46
0,27,27837,1,25.22
0,21,56668,9,126.72
0,48,64076,11,84.53
1,45,15557,12,6.6
0,81,8324,11,5.55
0,45,76578,11,22.04
0,40,18433,0,508.52
1,32,59710,7,53.47
0,33,45307,10,2.9
0,37,28659,0,25.36
0,61,44265,1,75.66
0,33,6024,10,51.45
0,55,25442,6,9.79
1,32,28611,3,57.0
1,26,49440,1,42.09
1,33,39439,2,9.36
1,34,24340,3,37.23
0,56,54896,11,3.05
0,40,18433,9,6.48
1,72,66070,0,36.47
1,68,3858,7,80.27
1,63,39665,12,6.64
0,55,25442,2,18.36
0,37,75662,2,68.36
0,79,82190,11,1145.91
0,79,53153,0,76.33
0,39,69165,7,7.31
0,36,21872,2,64.47
1,37,22213,1,4.32
0,72,56549,10,52.89
0,39,99323,6,18.59
0,49,26339,5,20.21
1,76,19017,7,6.02
0,75,53910,0,6.85
1,86,39825,10,161.41
1,52,62360,11,957.27
1,65,14707,4,313.38
1,38,43076,9,548.75
0,37,98027,12,207.18
0,76,61530,5,8.32
0,37,98027,12,73.11
1,59,6444,6,1.73
0,37,75703,9,53.01
0,33,28654,2,90.77
0,38,44412,10,23.12
0,27,27837,10,142.87
1,22,38761,7,217.88
1,36,1843,10,4.37
1,91,40056,6,11.71
1,64,52768,13,7.07
1,36,75048,6,17.97
1,51,77971,11,9.78
0,29,94015,8,1.92
1,37,11964,4,101.79
0,25,55080,9,9.99
0,64,98304,11,962.97
0,44,70808,6,10.76
0,24,29438,7,93.02
1,41,25213,5,31.66
0,40,53129,9,42.71
1,79,24983,5,45.82
1,31,5084,11,99.46
0,65,76678,4,147.44
1,46,48034,11,8.91
0,71,68950,4,153.17
0,39,97034,7,6.79
0,47,98233,0,81.71
0,30,13647,2,68.6
1,51,15834,6,64.28
1,39,18246,11,102.58
0,32,64019,11,224.84
0,31,11796,5,10.67
0,63,72059,2,72.82
0,41,8014,4,337.9
1,32,87313,13,7.23
0,58,62023,11,6.67
0,29,14816,5,27.25
0,58,35901,12,7.44
1,53,68403,2,64.79
0,51,12092,4,149.28
0,87,34112,12,148.74
1,47,14778,3,48.39
1,34,32780,4,47.78
0,34,66941,13,5.07
0,35,73669,4,70.13
0,35,33872,11,3.47
0,82,12222,4,271.04
1,36,1843,4,68.42
0,32,64019,10,7.31
0,21,56668,1,5.37
0,67,64630,2,75.25
0,60,67556,4,136.81
0,44,72476,11,74.69
1,42,34112,0,24.03
1,18,62668,0,41.63
1,35,60091,12,9.68
0,22,18103,11,2.77
1,48,20634,7,53.44
1,36,81649,12,154.88
0,69,40202,1,81.97
1,26,49440,8,6.31
1,44,10604,2,55.22
